1721841117.616391,10.10.1.10:46198,,,10,,19.242
1721841117.758384,10.10.1.10:46212,,,155,149,15.718
1721841117.824047,10.10.1.10:46212,0,8,113,112,13.46
1721841117.890706,10.10.1.10:46212,0,8,115,112,13.353
1721841117.956433,10.10.1.10:46212,0,8,117,112,13.687
1721841118.029929,10.10.1.10:46212,0,8,119,112,14.059
1721841118.096366,10.10.1.10:46212,0,8,122,112,14.265
1721841118.162360,10.10.1.10:46212,0,8,125,112,14.515
1721841118.228026,10.10.1.10:46212,0,8,127,112,14.874
1721841118.301691,10.10.1.10:46212,0,8,129,112,15.176
1721841118.379673,10.10.1.10:46212,0,8,131,112,15.494
1721841118.445215,10.10.1.10:46212,0,8,134,112,15.883
1721841118.510861,10.10.1.10:46212,0,8,136,112,16.014
1721841118.577412,10.10.1.10:46212,0,8,138,112,16.36
1721841118.650895,10.10.1.10:46212,0,8,140,112,16.535
1721841118.717474,10.10.1.10:46212,0,8,143,112,16.863
1721841118.782972,10.10.1.10:46212,0,8,145,112,16.998
1721841118.850179,10.10.1.10:46212,0,8,147,112,17.284
1721841118.915694,10.10.1.10:46212,0,8,148,112,17.563
1721841118.989602,10.10.1.10:46212,0,8,151,112,17.799
1721841119.055017,10.10.1.10:46212,0,8,153,112,18.073
1721841119.121569,10.10.1.10:46212,0,9,108,107,12.649
1721841119.195059,10.10.1.10:46212,0,9,110,107,12.951
1721841119.268614,10.10.1.10:46212,0,9,113,107,13.059
1721841119.334462,10.10.1.10:46212,0,9,116,107,13.547
1721841119.403709,10.10.1.10:46212,0,9,119,107,14.011
1721841119.469028,10.10.1.10:46212,0,9,121,107,14.136
1721841119.542492,10.10.1.10:46212,0,9,124,107,14.546
1721841119.620012,10.10.1.10:46212,0,9,126,107,14.81
1721841119.687215,10.10.1.10:46212,0,9,129,107,15.117
1721841119.752607,10.10.1.10:46212,0,9,131,107,15.432
1721841119.819561,10.10.1.10:46212,0,9,133,107,15.594
1721841119.884991,10.10.1.10:46212,0,9,136,107,15.935
1721841119.951611,10.10.1.10:46212,0,9,138,107,16.205
1721841120.017032,10.10.1.10:46212,0,9,139,107,16.333
1721841120.083822,10.10.1.10:46212,0,9,142,107,16.727
1721841120.149147,10.10.1.10:46212,0,9,144,107,16.92
1721841120.227117,10.10.1.10:46212,0,9,146,107,17.266
1721841120.292738,10.10.1.10:46212,0,9,148,107,17.358
1721841120.359427,10.10.1.10:46212,0,9,150,107,17.751
1721841120.425099,10.10.1.10:46212,0,9,152,107,17.924
1721841120.498786,10.10.1.10:46212,0,10,108,107,13.348
1721841120.565549,10.10.1.10:46212,0,10,110,107,12.8
1721841120.643720,10.10.1.10:46212,0,10,112,107,13.183
1721841120.710678,10.10.1.10:46212,0,10,115,107,13.351
1721841120.776158,10.10.1.10:46212,0,10,118,107,13.846
1721841120.842853,10.10.1.10:46212,0,10,120,107,14.11
1721841120.920899,10.10.1.10:46212,0,10,122,107,14.503
1721841120.987635,10.10.1.10:46212,0,10,125,107,14.714
1721841121.052876,10.10.1.10:46212,0,10,127,107,15.024
1721841121.118601,10.10.1.10:46212,0,10,130,107,15.214
1721841121.183813,10.10.1.10:46212,0,10,132,107,15.507
1721841121.248952,10.10.1.10:46212,0,10,134,107,15.92
1721841121.314579,10.10.1.10:46212,0,10,136,107,16.001
