1722619752.787901,10.10.1.10:60014,,,10,,10.216
1722619752.929504,10.10.1.10:60022,,,195,,10.187
1722619752.995764,10.10.1.10:60022,76,903,860,1231,10.163
1722619753.063602,10.10.1.10:60022,0,1227,866,863,10.3
1722619753.129450,10.10.1.10:60022,0,1227,870,863,10.513
1722619753.197386,10.10.1.10:60022,0,1227,875,863,10.262
1722619753.263264,10.10.1.10:60022,0,1227,880,863,10.248
1722619753.332282,10.10.1.10:60022,2,1229,813,618,10.309
1722619753.398088,10.10.1.10:60022,0,1229,622,618,10.41
1722619753.465655,10.10.1.10:60022,0,1229,625,618,10.273
1722619753.531561,10.10.1.10:60022,0,1229,629,618,10.267
1722619753.599078,10.10.1.10:60022,0,1229,633,618,10.325
1722619753.672806,10.10.1.10:60022,0,1229,636,618,10.237
1722619753.738700,10.10.1.10:60022,0,1229,640,618,10.246
1722619753.805312,10.10.1.10:60022,0,1229,643,618,10.243
1722619753.878942,10.10.1.10:60022,0,1229,646,618,10.302
1722619753.944701,10.10.1.10:60022,0,1229,650,618,10.258
1722619754.010505,10.10.1.10:60022,0,1229,654,618,10.27
1722619754.077777,10.10.1.10:60022,0,1229,656,618,10.244
1722619754.143683,10.10.1.10:60022,0,1229,659,618,10.27
1722619754.211122,10.10.1.10:60022,0,1229,663,618,10.239
1722619754.276760,10.10.1.10:60022,0,1229,666,618,10.241
1722619754.344199,10.10.1.10:60022,0,1229,668,618,10.29
1722619754.410343,10.10.1.10:60022,0,1229,671,618,10.242
1722619754.484431,10.10.1.10:60022,0,1229,674,618,10.25
1722619754.550138,10.10.1.10:60022,0,1229,678,618,10.242
1722619754.618826,10.10.1.10:60022,0,1229,680,618,10.233
1722619754.692294,10.10.1.10:60022,0,1229,684,618,10.218
1722619754.758649,10.10.1.10:60022,0,1229,688,618,10.229
1722619754.826159,10.10.1.10:60022,0,1229,691,618,10.255
1722619754.899982,10.10.1.10:60022,0,1229,694,618,10.257
1722619754.965750,10.10.1.10:60022,0,1229,698,618,10.318
1722619755.034520,10.10.1.10:60022,0,1229,701,618,10.234
1722619755.100658,10.10.1.10:60022,0,1229,704,618,10.27
1722619755.167113,10.10.1.10:60022,0,1229,708,618,10.268
1722619755.233014,10.10.1.10:60022,0,1229,712,618,10.232
1722619755.301764,10.10.1.10:60022,0,1229,715,618,10.295
1722619755.367883,10.10.1.10:60022,0,1229,718,618,10.233
1722619755.433552,10.10.1.10:60022,0,1229,722,618,10.217
1722619755.500060,10.10.1.10:60022,0,1229,725,618,10.306
1722619755.567678,10.10.1.10:60022,0,1229,728,618,10.247
1722619755.633451,10.10.1.10:60022,0,1229,732,618,10.189
1722619755.701417,10.10.1.10:60022,0,1229,735,618,10.271
1722619755.767607,10.10.1.10:60022,0,1229,738,618,10.273
1722619755.837074,10.10.1.10:60022,0,1229,741,618,10.258
1722619755.904879,10.10.1.10:60022,0,1229,745,618,10.254
1722619755.970636,10.10.1.10:60022,0,1229,748,618,10.245
1722619756.036426,10.10.1.10:60022,0,1229,751,618,10.249
1722619756.106081,10.10.1.10:60022,0,1229,755,618,10.25
1722619756.179830,10.10.1.10:60022,0,1229,758,618,10.248
1722619756.245965,10.10.1.10:60022,0,1229,762,618,10.247
1722619756.330687,10.10.1.10:60022,0,1229,765,618,10.261
1722619756.404514,10.10.1.10:60022,0,1229,770,618,10.231
1722619756.473887,10.10.1.10:60022,0,1229,774,618,10.24
1722619756.540220,10.10.1.10:60022,0,1229,777,618,10.276
1722619756.609426,10.10.1.10:60022,0,1229,780,618,10.26
1722619756.683045,10.10.1.10:60022,0,1229,784,618,10.238
1722619756.749157,10.10.1.10:60022,0,1229,787,618,10.256
1722619756.826916,10.10.1.10:60022,0,1229,790,618,10.237
1722619756.900880,10.10.1.10:60022,0,1229,794,618,10.234
1722619756.968874,10.10.1.10:60022,0,1229,798,618,10.241
1722619757.034769,10.10.1.10:60022,0,1229,802,618,10.267
1722619757.101194,10.10.1.10:60022,0,1229,805,618,10.334
1722619757.167116,10.10.1.10:60022,0,1229,808,618,10.244
1722619757.234951,10.10.1.10:60022,0,1229,811,618,10.335
1722619757.308923,10.10.1.10:60022,0,1229,815,618,10.267
1722619757.376677,10.10.1.10:60022,0,1229,818,618,10.283
1722619757.442256,10.10.1.10:60022,0,1229,822,618,10.257
1722619757.509672,10.10.1.10:60022,0,1229,825,618,10.298
1722619757.583884,10.10.1.10:60022,0,1229,828,618,10.329
1722619757.651759,10.10.1.10:60022,0,1229,832,618,10.327
1722619757.725667,10.10.1.10:60022,0,1229,836,618,10.225
1722619757.793447,10.10.1.10:60022,0,1229,839,618,10.317
1722619757.862495,10.10.1.10:60022,0,1229,842,618,10.27
1722619757.936293,10.10.1.10:60022,0,1229,846,618,10.358
1722619758.002512,10.10.1.10:60022,0,1229,850,618,10.285
1722619758.070253,10.10.1.10:60022,0,1229,853,618,10.262
1722619758.136338,10.10.1.10:60022,0,1229,856,618,10.246
1722619758.210585,10.10.1.10:60022,0,1229,860,618,10.239
1722619758.276343,10.10.1.10:60022,0,1229,864,618,10.312
1722619758.343499,10.10.1.10:60022,0,1229,867,618,10.217
1722619758.417708,10.10.1.10:60022,0,1229,870,618,10.281
1722619758.483703,10.10.1.10:60022,0,1229,874,618,10.309
1722619758.553645,10.10.1.10:60022,0,1229,877,618,10.241
1722619758.621304,10.10.1.10:60022,0,1229,880,618,10.271
1722619758.691157,10.10.1.10:60022,0,1229,884,618,10.467
1722619758.764702,10.10.1.10:60022,0,1238,623,620,10.21
1722619758.833389,10.10.1.10:60022,0,1238,630,620,10.254
1722619758.899448,10.10.1.10:60022,0,1238,636,620,10.282
1722619758.976329,10.10.1.10:60022,0,1238,642,620,10.18
1722619759.042036,10.10.1.10:60022,0,1238,648,620,10.275
1722619759.111131,10.10.1.10:60022,0,1238,653,620,10.235
1722619759.176954,10.10.1.10:60022,0,1238,659,620,10.26
1722619759.250981,10.10.1.10:60022,0,1238,665,620,10.29
1722619759.316867,10.10.1.10:60022,0,1359,468,468,10.31
1722619759.382945,10.10.1.10:60022,0,1359,471,468,10.269
1722619759.448691,10.10.1.10:60022,0,1359,475,468,10.243
1722619759.514887,10.10.1.10:60022,0,1359,477,468,10.209
1722619759.581939,10.10.1.10:60022,0,1359,480,468,10.231
1722619759.647652,10.10.1.10:60022,0,1359,484,468,10.217
1722619759.714638,10.10.1.10:60022,0,1359,486,468,10.235
1722619759.780792,10.10.1.10:60022,0,1359,490,468,10.273
1722619759.846604,10.10.1.10:60022,0,1359,493,468,10.225
1722619759.912703,10.10.1.10:60022,0,1359,496,468,10.211
1722619759.980207,10.10.1.10:60022,0,1359,500,468,10.219
1722619760.046042,10.10.1.10:60022,0,1359,503,468,10.255
1722619760.113293,10.10.1.10:60022,0,1359,506,468,10.203
1722619760.179166,10.10.1.10:60022,0,1359,510,468,10.235
1722619760.252941,10.10.1.10:60022,0,1359,513,468,10.198
1722619760.318527,10.10.1.10:60022,0,1359,516,468,10.219
1722619760.385853,10.10.1.10:60022,0,1359,520,468,10.261
1722619760.451762,10.10.1.10:60022,0,1359,523,468,10.222
1722619760.525806,10.10.1.10:60022,0,1359,525,468,10.231
1722619760.594707,10.10.1.10:60022,0,1359,530,468,10.315
1722619760.660729,10.10.1.10:60022,0,1359,533,468,10.23
1722619760.726163,10.10.1.10:60022,0,1359,536,468,10.219
1722619760.791813,10.10.1.10:60022,0,1359,540,468,10.329
1722619760.857510,10.10.1.10:60022,0,1359,543,468,10.341
1722619760.923315,10.10.1.10:60022,0,1359,547,468,10.217
1722619760.989190,10.10.1.10:60022,0,1359,550,468,10.211
1722619761.056203,10.10.1.10:60022,0,1359,554,468,10.247
1722619761.121979,10.10.1.10:60022,0,1359,556,468,10.245
1722619761.190013,10.10.1.10:60022,0,1359,560,468,10.24
1722619761.255807,10.10.1.10:60022,0,1359,563,468,10.315
1722619761.322875,10.10.1.10:60022,0,1359,566,468,10.256
1722619761.388965,10.10.1.10:60022,0,1359,569,468,10.232
1722619761.455145,10.10.1.10:60022,0,1359,572,468,10.252
1722619761.521020,10.10.1.10:60022,0,1359,576,468,10.332
1722619761.594856,10.10.1.10:60022,0,1359,579,468,10.251
1722619761.668555,10.10.1.10:60022,0,1419,407,407,10.289
1722619761.736005,10.10.1.10:60022,0,1419,412,407,10.24
1722619761.802211,10.10.1.10:60022,0,1419,417,407,10.258
1722619761.867911,10.10.1.10:60022,0,1419,420,407,10.235
1722619761.933955,10.10.1.10:60022,0,1419,425,407,10.222
1722619761.999597,10.10.1.10:60022,0,1419,430,407,10.226
1722619762.067660,10.10.1.10:60022,0,1419,434,407,10.241
1722619762.134531,10.10.1.10:60022,0,1419,437,407,10.249
1722619762.200346,10.10.1.10:60022,0,1419,443,407,10.301
1722619762.265954,10.10.1.10:60022,0,1419,445,407,10.277
1722619762.333439,10.10.1.10:60022,0,1419,450,407,10.247
1722619762.399311,10.10.1.10:60022,0,1419,453,407,10.289
1722619762.465305,10.10.1.10:60022,0,1419,457,407,10.235
1722619762.531005,10.10.1.10:60022,0,1419,461,407,10.208
1722619762.605153,10.10.1.10:60022,0,1419,464,407,10.208
