1722883539.670425,10.10.1.10:56288,,,10,41,10.464
1722883539.687968,10.10.1.10:56288,,,10,41,10.464
1722883539.704758,10.10.1.10:56288,,,10,41,10.464
1722883539.721497,10.10.1.10:56288,,,10,162,15.796
1722883539.790818,10.10.1.10:56294,,,10,14517,10.358
1722883539.808999,10.10.1.10:56294,,,40,101397,10.274
1722883539.826614,10.10.1.10:56294,,,104,289637,10.292
1722883539.848769,10.10.1.10:56294,,,190,564757,10.317
1722883539.867300,10.10.1.10:56294,,,1055,4416021,10.745
1722883539.896405,10.10.1.10:56294,,,3040,7560725,10.823
1722883539.921635,10.10.1.10:56294,765,765,908,2790,11.996
1722883539.942611,10.10.1.10:56294,0,1142,2791,2790,10.759
1722883539.965561,10.10.1.10:56294,405,2168,1022,1954,12.492
1722883539.984095,10.10.1.10:56294,287,2455,1069,1368,12.569
1722883540.005066,10.10.1.10:56294,0,2885,1368,1368,12.991
1722883540.025350,10.10.1.10:56294,238,3123,958,958,10.79
1722883540.043662,10.10.1.10:56294,268,3525,690,958,14.522
1722883540.064414,10.10.1.10:56294,0,3533,670,670,10.334
1722883540.082599,10.10.1.10:56294,0,3533,672,670,10.335
1722883540.102973,10.10.1.10:56294,0,3533,673,670,10.32
1722883540.122807,10.10.1.10:56294,0,3533,674,670,10.388
1722883540.142226,10.10.1.10:56294,0,3533,676,670,10.456
1722883540.163263,10.10.1.10:56294,0,3533,677,670,10.271
1722883540.182781,10.10.1.10:56294,0,3533,677,670,10.35
1722883540.204217,10.10.1.10:56294,0,3533,679,670,10.302
1722883540.223371,10.10.1.10:56294,0,3533,680,670,10.274
1722883540.244584,10.10.1.10:56294,0,3533,681,670,10.266
1722883540.266288,10.10.1.10:56294,0,3533,682,670,10.264
1722883540.285590,10.10.1.10:56294,0,3533,684,670,10.249
1722883540.307292,10.10.1.10:56294,0,3533,684,670,10.278
1722883540.326036,10.10.1.10:56294,0,3533,686,670,10.272
1722883540.347818,10.10.1.10:56294,0,3533,686,670,10.26
1722883540.366938,10.10.1.10:56294,0,3533,689,670,10.273
1722883540.388574,10.10.1.10:56294,0,3533,689,670,10.263
1722883540.410063,10.10.1.10:56294,0,3533,691,670,10.284
1722883540.429512,10.10.1.10:56294,0,3533,691,670,10.318
1722883540.450852,10.10.1.10:56294,0,3533,693,670,10.381
1722883540.469269,10.10.1.10:56294,0,3533,693,670,10.373
1722883540.490827,10.10.1.10:56294,0,3533,695,670,10.299
1722883540.510415,10.10.1.10:56294,0,3533,696,670,10.298
1722883540.531901,10.10.1.10:56294,0,3533,697,670,10.286
1722883540.550640,10.10.1.10:56294,0,3533,698,670,10.235
